Key,File,Type,UsedInMainMenu,NoTranslate,schinese
ModR8S2L1Attack,item_modifiers,mod,,,虹彩晶石[攻击Ⅰ]
ModR8S2L1AttackDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]基础实体伤害提升，等级高时也会影响伤害补正\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1Challenge,item_modifiers,mod,,,虹彩晶石[挑战Ⅰ]
ModR8S2L1ChallengeDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]对生命值不满的目标造成的伤害提升\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1FullHealth,item_modifiers,mod,,,虹彩晶石[无伤Ⅰ]
ModR8S2L1FullHealthDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]生命全满时基础实体伤害提升\n\n[FF66B2]可分解为虹彩小晶块
ModR8S2L1StaminaLossDown,item_modifiers,mod,,,虹彩晶石[体术Ⅰ]
ModR8S2L1StaminaLossDownDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]进行跳跃等固定消耗耐力的行动时，所需的耐力消耗降低\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1DefensiveBuffer,item_modifiers,mod,,,虹彩晶石[防御缓冲Ⅰ]
ModR8S3L1DefensiveBufferDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]受到伤害后，短时间内获得伤害减免\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1TreasureHuntStar,item_modifiers,mod,,,虹彩晶石[寻宝达人Ⅰ]
ModR8S3L1TreasureHuntStarDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]增加埋藏的宝藏中获得的物品\n\n[FF66B2]可分解为虹彩小晶块
ModR8S1L1FavoriteMushroom,item_modifiers,mod,,,虹彩晶石[最爱蘑菇Ⅰ]
ModR8S1L1FavoriteMushroomDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]平时不好吃的蘑菇，现在可口了，也因此能取得有效的效果\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1CopperSmelting,item_modifiers,mod,,,虹彩晶石[炼铜Ⅰ]
ModR8S3L1CopperSmeltingDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]击杀目标时可以获得公爵币\n\n[FF66B2]可分解为虹彩小晶块
ModR8S3L1ArrowAutoPick,item_modifiers,mod,,,虹彩晶石[箭矢自动拾取Ⅰ]
ModR8S3L1ArrowAutoPickDesc,item_modifiers,mod,,,[FF985E]RANK 8\n\n[-]射出后未损坏的箭矢自动拾取到背包\n包括任意类型箭矢\n\n[FF66B2]可分解为虹彩小晶块



attiridescent,progression,Attribute,,,虹彩
attIridescentName,progression,Attribute,,,技能：虹彩
attIridescentDesc,progression,Attribute,,,借助虹彩护甲或在虹彩护甲上安装虹彩晶石来提升虹彩技能



attIridescentRank01Desc,progression,Attribute,,,虹彩技能
attIridescentRank01LongDesc,progression,Attribute,,,借助虹彩护甲或在虹彩护甲上安装虹彩晶石来提升虹彩技能



reqIridescentLevel01,progression,Attribute,,,借助虹彩护甲或在虹彩护甲上安装虹彩晶石来提升虹彩技能



skillIridescentIntensifyName,progression,Skill,,,虹彩：强化类技能
skillIridescentIntensifyDesc,progression,Skill,,x,
skillIridescentAttackName,progression,Skill,,,虹彩：攻击类技能
skillIridescentAttackDesc,progression,Skill,,x,
skillIridescentDefendName,progression,Skill,,,虹彩：防御类技能
skillIridescentDefendDesc,progression,Skill,,x,
skillIridescentResistantName,progression,Skill,,,虹彩：耐性类技能
skillIridescentResistantDesc,progression,Skill,,x,
skillIridescentItemName,progression,Skill,,,虹彩：道具类技能
skillIridescentItemDesc,progression,Skill,,x,
skillIridescentEnhancedName,progression,Skill,,,虹彩：附魔类技能
skillIridescentEnhancedDesc,progression,Skill,,x,
skillIridescentSuitName,progression,Skill,,,虹彩：套装类技能
skillIridescentSuitDesc,progression,Skill,,x,



perkMarisaTrackName,progression,perk Per,,,察觉
perkMarisaTrackDesc,progression,perk Per,,,你可以察觉并显示附近的丧尸位置
perkMarisaTrackRank1Desc,progression,perk Per,,,察觉Ⅰ
perkMarisaTrackRank1LongDesc,progression,perk Per,,,你可以察觉并显示附近的丧尸位置

perkMarisaSneakUpName,progression,perk Per,,,潜伏
perkMarisaSneakUpDesc,progression,perk Per,,,提升潜行效果
perkMarisaSneakUpRank1Desc,progression,perk Per,,,潜伏Ⅰ
perkMarisaSneakUpRank1LongDesc,progression,perk Per,,,潜行效果提升5%
perkMarisaSneakUpRank2Desc,progression,perk Per,,,潜伏Ⅱ
perkMarisaSneakUpRank2LongDesc,progression,perk Per,,,潜行效果提升10%
perkMarisaSneakUpRank3Desc,progression,perk Per,,,潜伏Ⅲ
perkMarisaSneakUpRank3LongDesc,progression,perk Per,,,潜行效果提升15%

perkMarisaSportsStarName,progression,perk Per,,,运动达人
perkMarisaSportsStarDesc,progression,perk Per,,,降低跳跃和跑步时的耐力消耗
perkMarisaSportsStarRank1Desc,progression,perk Per,,,运动达人Ⅰ
perkMarisaSportsStarRank1LongDesc,progression,perk Per,,,耐力消耗量降低20%

perkMarisaInspireName,progression,perk Per,,,振奋
perkMarisaInspireDesc,progression,perk Per,,,耐力较低时提升耐力回复速度
perkMarisaInspireRank1Desc,progression,perk Per,,,振奋Ⅰ
perkMarisaInspireRank1LongDesc,progression,perk Per,,,耐力在最大值50%以下时，耐力回复速度提升30%

perkMarisaAdaptiveWaterFieldName,progression,perk Per,,,适应水场
perkMarisaAdaptiveWaterFieldDesc,progression,perk Per,,,提升在水中时的移动速度和自然生命回复
perkMarisaAdaptiveWaterFieldRank1Desc,progression,perk Per,,,适应水场Ⅰ
perkMarisaAdaptiveWaterFieldRank1LongDesc,progression,perk Per,,,在水中时\n移动速度提升20%\n自然生命回复提升0.05
perkMarisaAdaptiveWaterFieldRank2Desc,progression,perk Per,,,适应水场Ⅱ
perkMarisaAdaptiveWaterFieldRank2LongDesc,progression,perk Per,,,在水中时\n移动速度提升30%\n自然生命回复提升0.1
perkMarisaAdaptiveWaterFieldRank3Desc,progression,perk Per,,,适应水场Ⅲ
perkMarisaAdaptiveWaterFieldRank3LongDesc,progression,perk Per,,,在水中时\n移动速度提升40%\n自然生命回复提升0.15

perkMarisaVehicleVelocityName,progression,perk Per,,,驾驶名人
perkMarisaVehicleVelocityDesc,progression,perk Per,,,驾驶速度提升
perkMarisaVehicleVelocityRank1Desc,progression,perk Per,,,驾驶名人Ⅰ
perkMarisaVehicleVelocityRank1LongDesc,progression,perk Per,,,驾驶速度提升10%

perkMarisaNoguriName,progression,perk Per,,,飞燕
perkMarisaNoguriDesc,progression,perk Per,,,跳跃体力消耗降低，跳跃后短时间内攻击上升
perkMarisaNoguriRank1Desc,progression,perk Per,,,飞燕Ⅰ
perkMarisaNoguriRank1LongDesc,progression,perk Per,,,跳跃体力消耗降低30%\n跳跃后5秒内实体伤害提升20%

perkMarisaNirvanaName,progression,perk Per,,,不屈
perkMarisaNirvanaDesc,progression,perk Per,,,每次重生后，基础实体伤害与护甲就会上升一段时间
perkMarisaNirvanaRank1Desc,progression,perk Per,,,不屈Ⅰ
perkMarisaNirvanaRank1LongDesc,progression,perk Per,,,重生后的15分钟内\n基础实体伤害提升5\n护甲提升5
perkMarisaNirvanaRank2Desc,progression,perk Per,,,不屈Ⅱ
perkMarisaNirvanaRank2LongDesc,progression,perk Per,,,重生后的15分钟内\n基础实体伤害提升15\n护甲提升15

perkMarisaSpiritOfWarName,progression,perk Per,,,战魂
perkMarisaSpiritOfWarDesc,progression,perk Per,,,提升你的战斗能力
perkMarisaSpiritOfWarRank1Desc,progression,perk Per,,,战魂Ⅰ
perkMarisaSpiritOfWarRank1LongDesc,progression,perk Per,,,实体伤害提升2%\n使用近战武器时\n伤害减免提升5%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害提升4%
perkMarisaSpiritOfWarRank2Desc,progression,perk Per,,,战魂Ⅱ
perkMarisaSpiritOfWarRank2LongDesc,progression,perk Per,,,实体伤害提升4%\n使用近战武器时\n伤害减免提升10%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害提升8%
perkMarisaSpiritOfWarRank3Desc,progression,perk Per,,,战魂Ⅲ
perkMarisaSpiritOfWarRank3LongDesc,progression,perk Per,,,实体伤害提升6%\n使用近战武器时\n伤害减免提升15%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害提升12%
perkMarisaSpiritOfWarRank4Desc,progression,perk Per,,,战魂Ⅳ
perkMarisaSpiritOfWarRank4LongDesc,progression,perk Per,,,实体伤害提升8%\n使用近战武器时\n伤害减免提升20%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害提升16%
perkMarisaSpiritOfWarRank5Desc,progression,perk Per,,,战魂Ⅴ
perkMarisaSpiritOfWarRank5LongDesc,progression,perk Per,,,实体伤害提升10%\n使用近战武器时\n伤害减免提升30%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害提升20%

perkMarisaKillExpName,progression,perk Per,,,经验获取
perkMarisaKillExpDesc,progression,perk Per,,,提升你的升级速度
perkMarisaKillExpRank1Desc,progression,perk Per,,,经验获取Ⅰ
perkMarisaKillExpRank1LongDesc,progression,perk Per,,,击杀经验提升100
perkMarisaKillExpRank2Desc,progression,perk Per,,,经验获取Ⅱ
perkMarisaKillExpRank2LongDesc,progression,perk Per,,,击杀经验提升150
perkMarisaKillExpRank3Desc,progression,perk Per,,,经验获取Ⅲ
perkMarisaKillExpRank3LongDesc,progression,perk Per,,,击杀经验提升150\n经验获取提升10%
perkMarisaKillExpRank4Desc,progression,perk Per,,,经验获取Ⅳ
perkMarisaKillExpRank4LongDesc,progression,perk Per,,,击杀经验提升200\n经验获取提升10%
perkMarisaKillExpRank5Desc,progression,perk Per,,,经验获取Ⅴ
perkMarisaKillExpRank5LongDesc,progression,perk Per,,,击杀经验提升200\n经验获取提升20%



perkMarisaAutomaticName,progression,perk Per,,,自动化指示
perkMarisaAutomaticDesc,progression,perk Per,,,提升垃圾炮台的实体伤害
perkMarisaAutomaticRank1Desc,progression,perk Per,,,自动化指示Ⅰ
perkMarisaAutomaticRank1LongDesc,progression,perk Per,,,垃圾炮台的实体伤害提升10%
perkMarisaAutomaticRank2Desc,progression,perk Per,,,自动化指示Ⅱ
perkMarisaAutomaticRank2LongDesc,progression,perk Per,,,垃圾炮台的实体伤害提升20%
perkMarisaAutomaticRank3Desc,progression,perk Per,,,自动化指示Ⅲ
perkMarisaAutomaticRank3LongDesc,progression,perk Per,,,垃圾炮台的实体伤害提升30%
perkMarisaAutomaticRank4Desc,progression,perk Per,,,自动化指示Ⅳ
perkMarisaAutomaticRank4LongDesc,progression,perk Per,,,垃圾炮台的实体伤害提升40%
perkMarisaAutomaticRank5Desc,progression,perk Per,,,自动化指示Ⅴ
perkMarisaAutomaticRank5LongDesc,progression,perk Per,,,垃圾炮台的实体伤害提升50%

perkMarisaCrisisPowerName,progression,perk Per,,,火场怪力
perkMarisaCrisisPowerDesc,progression,perk Per,,,生命在最大值50%以下时，护甲和伤害倍率会提高
perkMarisaCrisisPowerRank1Desc,progression,perk Per,,,火场怪力Ⅰ
perkMarisaCrisisPowerRank1LongDesc,progression,perk Per,,,生命在最大值50%以下时\n护甲提升15
perkMarisaCrisisPowerRank2Desc,progression,perk Per,,,火场怪力Ⅱ
perkMarisaCrisisPowerRank2LongDesc,progression,perk Per,,,生命在最大值50%以下时\n护甲提升15\n实体伤害提升10%
perkMarisaCrisisPowerRank3Desc,progression,perk Per,,,火场怪力Ⅲ
perkMarisaCrisisPowerRank3LongDesc,progression,perk Per,,,生命在最大值50%以下时\n护甲提升15\n实体伤害提升20%
perkMarisaCrisisPowerRank4Desc,progression,perk Per,,,火场怪力Ⅳ
perkMarisaCrisisPowerRank4LongDesc,progression,perk Per,,,生命在最大值50%以下时\n护甲提升30\n实体伤害提升20%
perkMarisaCrisisPowerRank5Desc,progression,perk Per,,,火场怪力Ⅴ
perkMarisaCrisisPowerRank5LongDesc,progression,perk Per,,,生命在最大值50%以下时\n护甲提升30\n实体伤害提升30%

perkMarisaStunName,progression,perk Per,,,击晕术
perkMarisaStunDesc,progression,perk Per,,,对眩晕目标造成的实体伤害提升。使用棍棒、大锤、短棍等钝器时，有几率造成眩晕
perkMarisaStunRank1Desc,progression,perk Per,,,击晕术Ⅰ
perkMarisaStunRank1LongDesc,progression,perk Per,,,对眩晕目标造成的实体伤害提升10%\n另外在使用棍棒、大锤、短棍等钝器时，有50%的几率造成眩晕7秒
perkMarisaStunRank2Desc,progression,perk Per,,,击晕术Ⅱ
perkMarisaStunRank2LongDesc,progression,perk Per,,,对眩晕目标造成的实体伤害提升10%\n另外在使用棍棒、大锤、短棍等钝器时，有75%的几率造成眩晕7秒
perkMarisaStunRank3Desc,progression,perk Per,,,击晕术Ⅲ
perkMarisaStunRank3LongDesc,progression,perk Per,,,对眩晕目标造成的实体伤害提升20%\n另外在使用棍棒、大锤、短棍等钝器时，有75%的几率造成眩晕7秒
perkMarisaStunRank4Desc,progression,perk Per,,,击晕术Ⅳ
perkMarisaStunRank4LongDesc,progression,perk Per,,,对眩晕目标造成的实体伤害提升20%\n另外在使用棍棒、大锤、短棍等钝器时，有100%的几率造成眩晕7秒
perkMarisaStunRank5Desc,progression,perk Per,,,击晕术Ⅴ
perkMarisaStunRank5LongDesc,progression,perk Per,,,对眩晕目标造成的实体伤害提升30%\n另外在使用棍棒、大锤、短棍等钝器时，有100%的几率造成眩晕7秒

perkMarisaHeadDamageName,progression,perk Per,,,弱点特效
perkMarisaHeadDamageDesc,progression,perk Per,,,对头部造成伤害时的伤害补正提升
perkMarisaHeadDamageRank1Desc,progression,perk Per,,,弱点特效Ⅰ
perkMarisaHeadDamageRank1LongDesc,progression,perk Per,,,对头部造成伤害时的伤害补正提升5%
perkMarisaHeadDamageRank2Desc,progression,perk Per,,,弱点特效Ⅱ
perkMarisaHeadDamageRank2LongDesc,progression,perk Per,,,对头部造成伤害时的伤害补正提升15%
perkMarisaHeadDamageRank3Desc,progression,perk Per,,,弱点特效Ⅲ
perkMarisaHeadDamageRank3LongDesc,progression,perk Per,,,对头部造成伤害时的伤害补正提升25%

perkMarisaResentmentName,progression,perk Per,,,怨恨
perkMarisaResentmentDesc,progression,perk Per,,,生命值不满时，基础实体伤害提升
perkMarisaResentmentRank1Desc,progression,perk Per,,,怨恨Ⅰ
perkMarisaResentmentRank1LongDesc,progression,perk Per,,,生命值不满时\n基础实体伤害提升5
perkMarisaResentmentRank2Desc,progression,perk Per,,,怨恨Ⅱ
perkMarisaResentmentRank2LongDesc,progression,perk Per,,,生命值不满时\n基础实体伤害提升10
perkMarisaResentmentRank3Desc,progression,perk Per,,,怨恨Ⅲ
perkMarisaResentmentRank3LongDesc,progression,perk Per,,,生命值不满时\n基础实体伤害提升15
perkMarisaResentmentRank4Desc,progression,perk Per,,,怨恨Ⅳ
perkMarisaResentmentRank4LongDesc,progression,perk Per,,,生命值不满时\n基础实体伤害提升20
perkMarisaResentmentRank5Desc,progression,perk Per,,,怨恨Ⅴ
perkMarisaResentmentRank5LongDesc,progression,perk Per,,,生命值不满时\n基础实体伤害提升25

perkMarisaAttackName,progression,perk Per,,,攻击
perkMarisaAttackDesc,progression,perk Per,,,基础实体伤害提升，等级高时也会影响伤害补正
perkMarisaAttackRank1Desc,progression,perk Per,,,攻击Ⅰ
perkMarisaAttackRank1LongDesc,progression,perk Per,,,基础攻击力提高3
perkMarisaAttackRank2Desc,progression,perk Per,,,攻击Ⅱ
perkMarisaAttackRank2LongDesc,progression,perk Per,,,基础攻击力提高6
perkMarisaAttackRank3Desc,progression,perk Per,,,攻击Ⅲ
perkMarisaAttackRank3LongDesc,progression,perk Per,,,基础攻击力提高9
perkMarisaAttackRank4Desc,progression,perk Per,,,攻击Ⅳ
perkMarisaAttackRank4LongDesc,progression,perk Per,,,基础攻击力提高12\n伤害补正提升5%
perkMarisaAttackRank5Desc,progression,perk Per,,,攻击Ⅴ
perkMarisaAttackRank5LongDesc,progression,perk Per,,,基础攻击力提高15\n伤害补正提升5%

perkMarisaChallengeName,progression,perk Per,,,挑战
perkMarisaChallengeDesc,progression,perk Per,,,对生命值不满的目标造成的伤害提升
perkMarisaChallengeRank1Desc,progression,perk Per,,,挑战Ⅰ
perkMarisaChallengeRank1LongDesc,progression,perk Per,,,目标生命值不满时\n基础实体伤害提升4\n伤害补正提升3%
perkMarisaChallengeRank2Desc,progression,perk Per,,,挑战Ⅱ
perkMarisaChallengeRank2LongDesc,progression,perk Per,,,目标生命值不满时\n基础实体伤害提升8\n伤害补正提升6%
perkMarisaChallengeRank3Desc,progression,perk Per,,,挑战Ⅲ
perkMarisaChallengeRank3LongDesc,progression,perk Per,,,目标生命值不满时\n基础实体伤害提升12\n伤害补正提升9%
perkMarisaChallengeRank4Desc,progression,perk Per,,,挑战Ⅳ
perkMarisaChallengeRank4LongDesc,progression,perk Per,,,目标生命值不满时\n基础实体伤害提升16\n伤害补正提升12%
perkMarisaChallengeRank5Desc,progression,perk Per,,,挑战Ⅴ
perkMarisaChallengeRank5LongDesc,progression,perk Per,,,目标生命值不满时\n基础实体伤害提升20\n伤害补正提升15%

perkMarisaVitalityName,progression,perk Per,,,精神抖擞
perkMarisaVitalityDesc,progression,perk Per,,,耐力全满时基础实体伤害提升
perkMarisaVitalityRank1Desc,progression,perk Per,,,精神抖擞Ⅰ
perkMarisaVitalityRank1LongDesc,progression,perk Per,,,耐力全满时\n基础实体伤害提升5
perkMarisaVitalityRank2Desc,progression,perk Per,,,精神抖擞Ⅱ
perkMarisaVitalityRank2LongDesc,progression,perk Per,,,耐力全满时\n基础实体伤害提升10
perkMarisaVitalityRank3Desc,progression,perk Per,,,精神抖擞Ⅲ
perkMarisaVitalityRank3LongDesc,progression,perk Per,,,耐力全满时\n基础实体伤害提升20

perkMarisaBreakStarName,progression,perk Per,,,破坏王
perkMarisaBreakStarDesc,progression,perk Per,,,提升肢解概率\n提升物块伤害
perkMarisaBreakStarRank1Desc,progression,perk Per,,,破坏王Ⅰ
perkMarisaBreakStarRank1LongDesc,progression,perk Per,,,非头部的肢解概率增加10%\n物块伤害提升25%
perkMarisaBreakStarRank2Desc,progression,perk Per,,,破坏王Ⅱ
perkMarisaBreakStarRank2LongDesc,progression,perk Per,,,非头部的肢解概率增加20%\n物块伤害提升50%
perkMarisaBreakStarRank3Desc,progression,perk Per,,,破坏王Ⅲ
perkMarisaBreakStarRank3LongDesc,progression,perk Per,,,非头部的肢解概率增加30%\n物块伤害提升75%

perkMarisaLiberationPowerName,progression,perk Per,,,力量解放
perkMarisaLiberationPowerDesc,progression,perk Per,,,满足一定条件后，一定时间内提升实体伤害，提升耐力回复
perkMarisaLiberationPowerRank1Desc,progression,perk Per,,,力量解放Ⅰ
perkMarisaLiberationPowerRank1LongDesc,progression,perk Per,,,技能发动时\n实体伤害提升10%\n耐力回复速度提升10%
perkMarisaLiberationPowerRank2Desc,progression,perk Per,,,力量解放Ⅱ
perkMarisaLiberationPowerRank2LongDesc,progression,perk Per,,,技能发动时\n实体伤害提升20%\n耐力回复速度提升20%
perkMarisaLiberationPowerRank3Desc,progression,perk Per,,,力量解放Ⅲ
perkMarisaLiberationPowerRank3LongDesc,progression,perk Per,,,技能发动时\n实体伤害提升30%\n耐力回复速度提升30%
perkMarisaLiberationPowerRank4Desc,progression,perk Per,,,力量解放Ⅳ
perkMarisaLiberationPowerRank4LongDesc,progression,perk Per,,,技能发动时\n实体伤害提升40%\n耐力回复速度提升40%
perkMarisaLiberationPowerRank5Desc,progression,perk Per,,,力量解放Ⅴ
perkMarisaLiberationPowerRank5LongDesc,progression,perk Per,,,技能发动时\n实体伤害提升50%\n耐力回复速度提升50%

perkMarisaFullHealthName,progression,perk Per,,,无伤
perkMarisaFullHealthDesc,progression,perk Per,,,生命全满时基础实体伤害提升
perkMarisaFullHealthRank1Desc,progression,perk Per,,,无伤Ⅰ
perkMarisaFullHealthRank1LongDesc,progression,perk Per,,,生命全满时\n基础实体伤害提升5
perkMarisaFullHealthRank2Desc,progression,perk Per,,,无伤Ⅱ
perkMarisaFullHealthRank2LongDesc,progression,perk Per,,,生命全满时\n基础实体伤害提升10
perkMarisaFullHealthRank3Desc,progression,perk Per,,,无伤Ⅲ
perkMarisaFullHealthRank3LongDesc,progression,perk Per,,,生命全满时\n基础实体伤害提升20

perkMarisaPowerAndDownName,progression,perk Per,,,玻璃大炮
perkMarisaPowerAndDownDesc,progression,perk Per,,,大幅提升你的攻击能力，但是以防御力为代价
perkMarisaPowerAndDownRank1Desc,progression,perk Per,,,玻璃大炮Ⅰ
perkMarisaPowerAndDownRank1LongDesc,progression,perk Per,,,基础实体伤害提升3\n实体伤害提升10%\n护甲值降低5\n爆炸抗性降低5
perkMarisaPowerAndDownRank2Desc,progression,perk Per,,,玻璃大炮Ⅱ
perkMarisaPowerAndDownRank2LongDesc,progression,perk Per,,,基础实体伤害提升7\n实体伤害提升20%\n护甲值降低15\n爆炸抗性降低15
perkMarisaPowerAndDownRank3Desc,progression,perk Per,,,玻璃大炮Ⅲ
perkMarisaPowerAndDownRank3LongDesc,progression,perk Per,,,基础实体伤害提升12\n实体伤害提升30%\n护甲值降低30\n爆炸抗性降低30
perkMarisaPowerAndDownRank4Desc,progression,perk Per,,,玻璃大炮Ⅳ
perkMarisaPowerAndDownRank4LongDesc,progression,perk Per,,,基础实体伤害提升18\n实体伤害提升40%\n护甲值降低50\n爆炸抗性降低50
perkMarisaPowerAndDownRank5Desc,progression,perk Per,,,玻璃大炮Ⅴ
perkMarisaPowerAndDownRank5LongDesc,progression,perk Per,,,基础实体伤害提升25\n实体伤害提升50%\n护甲值降低75\n爆炸抗性降低75

perkMarisaBurnBloodName,progression,perk Per,,,燃血
perkMarisaBurnBloodDesc,progression,perk Per,,,大幅提升你的攻击能力，但是以消耗生命为代价
perkMarisaBurnBloodRank1Desc,progression,perk Per,,,燃血Ⅰ
perkMarisaBurnBloodRank1LongDesc,progression,perk Per,,,伤害补正提升20%\n攻击时消耗生命值3
perkMarisaBurnBloodRank2Desc,progression,perk Per,,,燃血Ⅱ
perkMarisaBurnBloodRank2LongDesc,progression,perk Per,,,伤害补正提升30%\n攻击时消耗生命值5
perkMarisaBurnBloodRank3Desc,progression,perk Per,,,燃血Ⅲ
perkMarisaBurnBloodRank3LongDesc,progression,perk Per,,,伤害补正提升40%\n攻击时消耗生命值7




perkMarisaJumpStrengthName,progression,perk Per,,,跳跃高度提升
perkMarisaJumpStrengthDesc,progression,perk Per,,,增加跳跃高度
perkMarisaJumpStrengthRank1Desc,progression,perk Per,,,跳跃高度提升Ⅰ
perkMarisaJumpStrengthRank1LongDesc,progression,perk Per,,,跳跃高度增加0.5米
perkMarisaJumpStrengthRank2Desc,progression,perk Per,,,跳跃高度提升Ⅱ
perkMarisaJumpStrengthRank2LongDesc,progression,perk Per,,,跳跃高度增加1米
perkMarisaJumpStrengthRank3Desc,progression,perk Per,,,跳跃高度提升Ⅲ
perkMarisaJumpStrengthRank3LongDesc,progression,perk Per,,,跳跃高度增加1.5米

perkMarisaJumpDefName,progression,perk Per,,,跳跃性能
perkMarisaJumpDefDesc,progression,perk Per,,,跳跃后短时间内获得伤害减免
perkMarisaJumpDefRank1Desc,progression,perk Per,,,跳跃性能Ⅰ
perkMarisaJumpDefRank1LongDesc,progression,perk Per,,,耐力15以上时\n跳跃后1秒内获得伤害减免
perkMarisaJumpDefRank2Desc,progression,perk Per,,,跳跃性能Ⅱ
perkMarisaJumpDefRank2LongDesc,progression,perk Per,,,耐力15以上时\n跳跃后1.5秒内获得伤害减免
perkMarisaJumpDefRank3Desc,progression,perk Per,,,跳跃性能Ⅲ
perkMarisaJumpDefRank3LongDesc,progression,perk Per,,,耐力15以上时\n跳跃后2秒内获得伤害减免
perkMarisaJumpDefRank4Desc,progression,perk Per,,,跳跃性能Ⅳ
perkMarisaJumpDefRank4LongDesc,progression,perk Per,,,耐力15以上时\n跳跃后2.5秒内获得伤害减免
perkMarisaJumpDefRank5Desc,progression,perk Per,,,跳跃性能Ⅴ
perkMarisaJumpDefRank5LongDesc,progression,perk Per,,,耐力15以上时\n跳跃后3秒内获得伤害减免

perkMarisaHealthChangeOTName,progression,perk Per,,,回复速度
perkMarisaHealthChangeOTDesc,progression,perk Per,,,生命自然回复速度提升
perkMarisaHealthChangeOTRank1Desc,progression,perk Per,,,回复速度Ⅰ
perkMarisaHealthChangeOTRank1LongDesc,progression,perk Per,,,生命自然回复速度提升0.1
perkMarisaHealthChangeOTRank2Desc,progression,perk Per,,,回复速度Ⅱ
perkMarisaHealthChangeOTRank2LongDesc,progression,perk Per,,,生命自然回复速度提升0.2
perkMarisaHealthChangeOTRank3Desc,progression,perk Per,,,回复速度Ⅲ
perkMarisaHealthChangeOTRank3LongDesc,progression,perk Per,,,生命自然回复速度提升0.3

perkMarisaNarrowEscapeName,progression,perk Per,,,死里逃生
perkMarisaNarrowEscapeDesc,progression,perk Per,,,处于异常状态时提升跳跃性能并降低耐力消耗
perkMarisaNarrowEscapeRank1Desc,progression,perk Per,,,死里逃生Ⅰ
perkMarisaNarrowEscapeRank1LongDesc,progression,perk Per,,,处于异常状态时\n跳跃性能提升2\n耐力消耗降低20%

perkMarisaCrouchSpeedName,progression,perk Per,,,蹲下移动速度提升
perkMarisaCrouchSpeedDesc,progression,perk Per,,,加快蹲下时的移动速度
perkMarisaCrouchSpeedRank1Desc,progression,perk Per,,,蹲下移动速度提升Ⅰ
perkMarisaCrouchSpeedRank1LongDesc,progression,perk Per,,,蹲下时的移动速度提升20%

perkMarisaStaminaChangeOTName,progression,perk Per,,,耐力急速回复
perkMarisaStaminaChangeOTDesc,progression,perk Per,,,加快耐力回复速度
perkMarisaStaminaChangeOTRank1Desc,progression,perk Per,,,耐力急速回复Ⅰ
perkMarisaStaminaChangeOTRank1LongDesc,progression,perk Per,,,耐力回复速度提升10%
perkMarisaStaminaChangeOTRank2Desc,progression,perk Per,,,耐力急速回复Ⅱ
perkMarisaStaminaChangeOTRank2LongDesc,progression,perk Per,,,耐力回复速度提升15%
perkMarisaStaminaChangeOTRank3Desc,progression,perk Per,,,耐力急速回复Ⅲ
perkMarisaStaminaChangeOTRank3LongDesc,progression,perk Per,,,耐力回复速度提升20%

perkMarisaStaminaLossDownName,progression,perk Per,,,体术
perkMarisaStaminaLossDownDesc,progression,perk Per,,,进行跳跃等固定消耗耐力的行动时，所需的耐力消耗降低
perkMarisaStaminaLossDownRank1Desc,progression,perk Per,,,体术Ⅰ
perkMarisaStaminaLossDownRank1LongDesc,progression,perk Per,,,耐力消耗降低5%
perkMarisaStaminaLossDownRank2Desc,progression,perk Per,,,体术Ⅱ
perkMarisaStaminaLossDownRank2LongDesc,progression,perk Per,,,耐力消耗降低10%
perkMarisaStaminaLossDownRank3Desc,progression,perk Per,,,体术Ⅲ
perkMarisaStaminaLossDownRank3LongDesc,progression,perk Per,,,耐力消耗降低15%
perkMarisaStaminaLossDownRank4Desc,progression,perk Per,,,体术Ⅳ
perkMarisaStaminaLossDownRank4LongDesc,progression,perk Per,,,耐力消耗降低20%
perkMarisaStaminaLossDownRank5Desc,progression,perk Per,,,体术Ⅴ
perkMarisaStaminaLossDownRank5LongDesc,progression,perk Per,,,耐力消耗降低25%

perkMarisaStaminaChangeOTRunName,progression,perk Per,,,跑者
perkMarisaStaminaChangeOTRunDesc,progression,perk Per,,,进行冲刺行动时耐力回复速度提升
perkMarisaStaminaChangeOTRunRank1Desc,progression,perk Per,,,跑者Ⅰ
